Criterion ID,Category
"11941,""/Hobbies & Leisure/Toys & Games/Toys/Action Figures"""
"11934,""/Hobbies & Leisure/Toys & Games/Toys/Baby Toys"""
"12991,""/Hobbies & Leisure/Toys & Games/Toys/Baby Toys/Baby Activity Gyms"""
"12993,""/Hobbies & Leisure/Toys & Games/Toys/Baby Toys/Baby Blocks"""
"12994,""/Hobbies & Leisure/Toys & Games/Toys/Baby Toys/Baby Rattles"""
"12992,""/Hobbies & Leisure/Toys & Games/Toys/Baby Toys/Developmental Toys"""
"12989,""/Hobbies & Leisure/Toys & Games/Toys/Baby Toys/Teethers"""
"12990,""/Hobbies & Leisure/Toys & Games/Toys/Baby Toys/Tub Toys"""
"11929,""/Hobbies & Leisure/Toys & Games/Toys/Building Toys"""
"11937,""/Hobbies & Leisure/Toys & Games/Toys/Children's Dolls, Dress-Up Toys & Costumes"""
"11931,""/Hobbies & Leisure/Toys & Games/Toys/Children's Dolls, Dress-Up Toys & Costumes/Dolls & Accessories"""
"13488,""/Hobbies & Leisure/Toys & Games/Toys/Children's Dolls, Dress-Up Toys & Costumes/Online Doll Dress-Up & Girl Games"""
"13812,""/Hobbies & Leisure/Toys & Games/Toys/Die-cast & Toy Vehicles"""
"11940,""/Hobbies & Leisure/Toys & Games/Toys/Educational Toys"""
"11938,""/Hobbies & Leisure/Toys & Games/Toys/Music Toys"""
"11933,""/Hobbies & Leisure/Toys & Games/Toys/Outdoor Toys"""
"12988,""/Hobbies & Leisure/Toys & Games/Toys/Outdoor Toys/Kiddie Pools"""
"11539,""/Hobbies & Leisure/Toys & Games/Toys/Outdoor Toys/Outdoor Playsets & Swingsets"""
"11939,""/Hobbies & Leisure/Toys & Games/Toys/Radio Controlled Toys & Accessories"""
"11936,""/Hobbies & Leisure/Toys & Games/Toys/Ride-On Toys"""
"12995,""/Hobbies & Leisure/Toys & Games/Toys/Ride-On Toys/Ride-On Toy Vehicles"""
"11930,""/Hobbies & Leisure/Toys & Games/Toys/Sports Toys"""
"11932,""/Hobbies & Leisure/Toys & Games/Toys/Stuffed Toys"""
"11953,""/Hobbies & Leisure/Toys & Games/Toys/Toy Recalls"""
"10126,""/Hobbies & Leisure/Wine & Beer Collecting & Brewing"""
"10675,""/Hobbies & Leisure/Wine & Beer Collecting & Brewing/Home Brewing & Wine Making"""
"10674,""/Hobbies & Leisure/Wine & Beer Collecting & Brewing/Wine Collecting"""
"13007,""/Hobbies & Leisure/Wine & Beer Collecting & Brewing/Wine Collecting/Wine Auctions"""
"13008,""/Hobbies & Leisure/Wine & Beer Collecting & Brewing/Wine Collecting/Wine Clubs"""
"10009,""/Home & Garden"""
"10415,""/Home & Garden/Bathroom"""
"11579,""/Home & Garden/Bathroom/Bath Mats & Rugs"""
"11580,""/Home & Garden/Bathroom/Bathroom Accessories"""
"11575,""/Home & Garden/Bathroom/Bathroom Towels"""
"13363,""/Home & Garden/Bathroom/Medicine Cabinets"""
"11578,""/Home & Garden/Bathroom/Shower Curtains & Accessories"""
"11576,""/Home & Garden/Bathroom/Toilet Accessories"""
"11577,""/Home & Garden/Bathroom/Towel Bars & Hooks"""
"11589,""/Home & Garden/Bedding & Linens"""
"12825,""/Home & Garden/Bedding & Linens/Blankets & Bedspreads"""
"12823,""/Home & Garden/Bedding & Linens/Duvet Covers & Duvets"""
"12824,""/Home & Garden/Bedding & Linens/Pillows"""
"13447,""/Home & Garden/Bedding & Linens/Quilts"""
"12826,""/Home & Garden/Bedding & Linens/Sheets & Pillowcases"""
"13650,""/Home & Garden/Doorbells & Door Knockers"""
"10414,""/Home & Garden/Home & Garden Media & Publications"""
"10412,""/Home & Garden/Home Appliances"""
"11565,""/Home & Garden/Home Appliances/Floor Cleaners & Accessories"""
"12796,""/Home & Garden/Home Appliances/Floor Cleaners & Accessories/Hard-Floor Cleaners & Accessories"""
"12797,""/Home & Garden/Home Appliances/Floor Cleaners & Accessories/Vacuum Cleaners & Accessories"""
"11527,""/Home & Garden/Home Appliances/Home Appliance Service & Repair"""
"11564,""/Home & Garden/Home Appliances/Laundry Room Appliances"""
"12794,""/Home & Garden/Home Appliances/Laundry Room Appliances/Clothes Irons & Garment Steamers"""
"12795,""/Home & Garden/Home Appliances/Laundry Room Appliances/Washers & Dryers"""
"11567,""/Home & Garden/Home Appliances/Major Kitchen Appliances"""
"12804,""/Home & Garden/Home Appliances/Major Kitchen Appliances/Dishwashers"""
"12807,""/Home & Garden/Home Appliances/Major Kitchen Appliances/Kitchen Hoods & Vents"""
"12806,""/Home & Garden/Home Appliances/Major Kitchen Appliances/Microwaves"""
"12808,""/Home & Garden/Home Appliances/Major Kitchen Appliances/Ranges, Cooktops & Ovens"""
"12805,""/Home & Garden/Home Appliances/Major Kitchen Appliances/Refrigerators & Freezers"""
"13254,""/Home & Garden/Home Appliances/Major Kitchen Appliances/Refrigerators & Freezers/Kegerators & Beer Coolers"""
"10405,""/Home & Garden/Home Decor & Interior Decorating"""
"11536,""/Home & Garden/Home Decor & Interior Decorating/Art Glass"""
"11533,""/Home & Garden/Home Decor & Interior Decorating/Candles & Incense"""
"11529,""/Home & Garden/Home Decor & Interior Decorating/Ceramics, Porcelain & Vases"""
"11531,""/Home & Garden/Home Decor & Interior Decorating/Clocks"""
"11530,""/Home & Garden/Home Decor & Interior Decorating/Decorative Fountains"""
"11535,""/Home & Garden/Home Decor & Interior Decorating/Decorative Throws & Pillows"""
"11532,""/Home & Garden/Home Decor & Interior Decorating/Flower Pots & Planters"""
"11534,""/Home & Garden/Home Decor & Interior Decorating/Mirrors"""
"13673,""/Home & Garden/Home Decor & Interior Decorating/Picture Frames"""
"10409,""/Home & Garden/Home Decor & Interior Decorating/Residential Ceiling Fans"""
"11528,""/Home & Garden/Home Decor & Interior Decorating/Wall Paper"""
"10416,""/Home & Garden/Home Decor & Interior Decorating/Window Treatments"""
"11582,""/Home & Garden/Home Decor & Interior Decorating/Window Treatments/Blinds, Shades & Shutters"""
"11581,""/Home & Garden/Home Decor & Interior Decorating/Window Treatments/Curtain Rods & Hardware"""
"11583,""/Home & Garden/Home Decor & Interior Decorating/Window Treatments/Curtains"""
"10413,""/Home & Garden/Home Furniture"""
"11573,""/Home & Garden/Home Furniture/Antique Furniture"""
"11570,""/Home & Garden/Home Furniture/Bathroom Furniture"""
"11571,""/Home & Garden/Home Furniture/Bedroom Furniture"""
"12812,""/Home & Garden/Home Furniture/Bedroom Furniture/Beds & Headboards"""
"13260,""/Home & Garden/Home Furniture/Bedroom Furniture/Beds & Headboards/Mattresses"""
"13261,""/Home & Garden/Home Furniture/Bedroom Furniture/Beds & Headboards/Waterbeds & Accessories"""
"12813,""/Home & Garden/Home Furniture/Bedroom Furniture/Clothing & Shoe Storage"""
"13263,""/Home & Garden/Home Furniture/Bedroom Furniture/Clothing & Shoe Storage/Dressers"""
"12782,""/Home & Garden/Home Furniture/Bedroom Furniture/Clothing & Shoe Storage/Shoe Racks & Storage"""
"13262,""/Home & Garden/Home Furniture/Bedroom Furniture/Clothing & Shoe Storage/Wardrobes & Armoires"""
"10402,""/Home & Garden/Home Furniture/Furniture Refinishing, Repair & Reupholstery"""
"11572,""/Home & Garden/Home Furniture/Home Office Furniture"""
"11568,""/Home & Garden/Home Furniture/Kitchen & Dining Room Furniture"""
"13407,""/Home & Garden/Home Furniture/Kitchen & Dining Room Furniture/Folding Tables & Chairs"""
"12810,""/Home & Garden/Home Furniture/Kitchen & Dining Room Furniture/Kitchen & Dining Room Chairs"""
"12809,""/Home & Garden/Home Furniture/Kitchen & Dining Room Furniture/Kitchen & Dining Room Tables"""
"11574,""/Home & Garden/Home Furniture/Living Room Furniture"""
"12819,""/Home & Garden/Home Furniture/Living Room Furniture/Coffee Tables & End Tables"""
"12817,""/Home & Garden/Home Furniture/Living Room Furniture/Entertainment & Media Centers"""
"12818,""/Home & Garden/Home Furniture/Living Room Furniture/Sofas & Chairs"""
"13256,""/Home & Garden/Home Furniture/Living Room Furniture/Sofas & Chairs/Rocking Chairs"""
"11569,""/Home & Garden/Home Furniture/Playroom & Children's Furniture"""
"10418,""/Home & Garden/Home Heating & Cooling"""
"11585,""/Home & Garden/Home Heating & Cooling/Desk Fans & Stand Fans"""
"13708,""/Home & Garden/Home Heating & Cooling/Fireplaces, Wood Stoves & Pellet Stoves"""
"11586,""/Home & Garden/Home Heating & Cooling/Thermostats"""
"10404,""/Home & Garden/Home Improvement & Maintenance"""
"10417,""/Home & Garden/Home Laundry"""
"11584,""/Home & Garden/Home Laundry/Ironing Boards & Ironing Centers"""
"10411,""/Home & Garden/Home Safety & Security"""
"11563,""/Home & Garden/Home Safety & Security/Fire Extinguishers"""
"11562,""/Home & Garden/Home Safety & Security/In-Home Hazard Detectors"""
"12793,""/Home & Garden/Home Safety & Security/In-Home Hazard Detectors/Carbon Monoxide Detectors"""
"12792,""/Home & Garden/Home Safety & Security/In-Home Hazard Detectors/Smoke Detectors"""
"11561,""/Home & Garden/Home Safety & Security/Lockboxes & Hide-A-Keys"""
"10408,""/Home & Garden/Home Storage & Organization"""
"11547,""/Home & Garden/Home Storage & Organization/Closet Organizing Components & Systems"""
"12780,""/Home & Garden/Home Storage & Organization/Closet Organizing Components & Systems/Clothes Storage Boxes"""
"11550,""/Home & Garden/Home Storage & Organization/Laundry Storage & Organization"""
"11549,""/Home & Garden/Home Storage & Organization/Wine Racks & Storage Systems"""
"12783,""/Home & Garden/Home Storage & Organization/Wine Racks & Storage Systems/Wine Coolers & Refrigerators"""
"11282,""/Home & Garden/Kitchen & Bathroom Cabinets"""
"10410,""/Home & Garden/Kitchen & Dining"""
"11557,""/Home & Garden/Kitchen & Dining/Bakeware"""
"11551,""/Home & Garden/Kitchen & Dining/Canning & Preserving"""
"13387,""/Home & Garden/Kitchen & Dining/Cookie Jars & Bread Boxes"""
"11556,""/Home & Garden/Kitchen & Dining/Cookware & Cookware Sets"""
"12786,""/Home & Garden/Kitchen & Dining/Cookware & Cookware Sets/Ceramic Baking Dishes"""
"12784,""/Home & Garden/Kitchen & Dining/Cookware & Cookware Sets/Grills & Griddles"""
"12785,""/Home & Garden/Kitchen & Dining/Cookware & Cookware Sets/Pots & Pans"""
"13679,""/Home & Garden/Kitchen & Dining/Cookware & Cookware Sets/Pots & Pans/Cast Iron Pans"""
"13678,""/Home & Garden/Kitchen & Dining/Cookware & Cookware Sets/Pots & Pans/Non-Stick Pans"""
"13252,""/Home & Garden/Kitchen & Dining/Cookware & Cookware Sets/Pots & Pans/Soup & Stock Pots"""
"11560,""/Home & Garden/Kitchen & Dining/Cutlery & Cutting Accessories"""
"12791,""/Home & Garden/Kitchen & Dining/Cutlery & Cutting Accessories/Cutting Boards"""
"12790,""/Home & Garden/Kitchen & Dining/Cutlery & Cutting Accessories/Kitchen Knives"""
"13370,""/Home & Garden/Kitchen & Dining/Kitchen Accessories"""
"11553,""/Home & Garden/Kitchen & Dining/Kitchen Accessories/Cooking Aprons"""
"12789,""/Home & Garden/Kitchen & Dining/Kitchen Accessories/Oven Mitts & Trivets"""
"11558,""/Home & Garden/Kitchen & Dining/Kitchen Linens"""
"12788,""/Home & Garden/Kitchen & Dining/Kitchen Linens/Dishtowels & Dish Cloths"""
"12787,""/Home & Garden/Kitchen & Dining/Kitchen Linens/Tablecloths & Napkins"""
"13386,""/Home & Garden/Kitchen & Dining/Kitchen Storage"""
"11548,""/Home & Garden/Kitchen & Dining/Kitchen Storage/Pot Racks"""
"11555,""/Home & Garden/Kitchen & Dining/Kitchen Utensils & Gadgets"""
"11552,""/Home & Garden/Kitchen & Dining/Plates & Serving Dishes"""
"11554,""/Home & Garden/Kitchen & Dining/Silverware"""
"11566,""/Home & Garden/Kitchen & Dining/Small Kitchen Appliances"""
"13641,""/Home & Garden/Kitchen & Dining/Small Kitchen Appliances/Blenders"""
"12801,""/Home & Garden/Kitchen & Dining/Small Kitchen Appliances/Bread Makers"""
"12803,""/Home & Garden/Kitchen & Dining/Small Kitchen Appliances/Coffee & Espresso Makers"""
"12799,""/Home & Garden/Kitchen & Dining/Small Kitchen Appliances/Food Processors"""
"12802,""/Home & Garden/Kitchen & Dining/Small Kitchen Appliances/Mixers"""
"13829,""/Home & Garden/Kitchen & Dining/Small Kitchen Appliances/Rice Cookers"""
"12798,""/Home & Garden/Kitchen & Dining/Small Kitchen Appliances/Toasters & Toaster Ovens"""
"12800,""/Home & Garden/Kitchen & Dining/Small Kitchen Appliances/Waffle Irons"""
"10419,""/Home & Garden/Lights & Lighting"""
"11587,""/Home & Garden/Lights & Lighting/Lamps & Lamp Shades"""
"12821,""/Home & Garden/Lights & Lighting/Lamps & Lamp Shades/Lamp Shades"""
"12820,""/Home & Garden/Lights & Lighting/Lamps & Lamp Shades/Lamps"""
"13264,""/Home & Garden/Lights & Lighting/Lamps & Lamp Shades/Lamps/Floor Lamps"""
"11588,""/Home & Garden/Lights & Lighting/Light Bulbs"""
"12822,""/Home & Garden/Lights & Lighting/Light Bulbs/Energy Efficient Light Bulbs"""
"13139,""/Home & Garden/Lights & Lighting/Night Lights"""
"10399,""/Home & Garden/Residential Cleaning"""
"11523,""/Home & Garden/Residential Cleaning/House Cleaning Services"""
"11524,""/Home & Garden/Residential Cleaning/Rug & Carpet Cleaning"""
"11522,""/Home & Garden/Residential Cleaning/Upholstery Cleaning"""
"11525,""/Home & Garden/Residential Cleaning/Window Covering Cleaning"""
"10400,""/Home & Garden/Watch & Clock Repair"""
"10407,""/Home & Garden/Water Filters"""
"10406,""/Home & Garden/Yard, Garden & Patio"""
"11537,""/Home & Garden/Yard, Garden & Patio/Fencing"""
"13408,""/Home & Garden/Yard, Garden & Patio/Mailboxes"""
"11541,""/Home & Garden/Yard, Garden & Patio/Outdoor Cooking Equipment & Accessories"""
"12775,""/Home & Garden/Yard, Garden & Patio/Outdoor Cooking Equipment & Accessories/BBQs & Grills"""
"13250,""/Home & Garden/Yard, Garden & Patio/Pest & Weed Control"""
"11546,""/Home & Garden/Yard, Garden & Patio/Retaining Walls"""
"11538,""/Home & Garden/Yard, Garden & Patio/Swimming Pools & Spas"""
"11543,""/Home & Garden/Yard, Garden & Patio/Yard & Garden Equipment & Supplies"""
"12588,""/Home & Garden/Yard, Garden & Patio/Yard & Garden Equipment & Supplies/Lawn Mowers & Grass Cutting Equipment"""
"12778,""/Home & Garden/Yard, Garden & Patio/Yard & Garden Equipment & Supplies/Leaf Blowers & Lawn Vacuums"""
"11540,""/Home & Garden/Yard, Garden & Patio/Yard & Patio Furniture & Accessories"""
"12774,""/Home & Garden/Yard, Garden & Patio/Yard & Patio Furniture & Accessories/Picnic Tables & Benches"""
"10007,""/Internet & Telecom"""
"13420,""/Internet & Telecom/Cable Services"""
"12766,""/Internet & Telecom/Cable Services/Cable TV"""
"11509,""/Internet & Telecom/Calling Cards"""
"13418,""/Internet & Telecom/Internet"""
"11494,""/Internet & Telecom/Internet/Blogging Resources & Services"""
"13821,""/Internet & Telecom/Internet/Blogging Resources & Services/Blogging Layouts & Templates"""
"12757,""/Internet & Telecom/Internet/Blogging Resources & Services/RSS Feeds & Aggregators"""
"11495,""/Internet & Telecom/Internet/Directories & Listings"""
"13449,""/Internet & Telecom/Internet/Directories & Listings/Phone & Address Directories"""
"13768,""/Internet & Telecom/Internet/Domain Names & Domain Name Registration"""
"13094,""/Internet & Telecom/Internet/Email & Messaging"""
"13598,""/Internet & Telecom/Internet/Email & Messaging/Contact Management"""
"11502,""/Internet & Telecom/Internet/File Sharing & Hosting"""
"10594,""/Internet & Telecom/Internet/File Sharing & Hosting/Music Sharing"""
"12759,""/Internet & Telecom/Internet/File Sharing & Hosting/Peer-to-Peer File Sharing"""
"12760,""/Internet & Telecom/Internet/File Sharing & Hosting/Single Host File Sharing"""
"11499,""/Internet & Telecom/Internet/Forum & Chat Services"""
"11491,""/Internet & Telecom/Internet/Internet Service Plans"""
"12756,""/Internet & Telecom/Internet/Internet Service Plans/Cable Internet"""
"12755,""/Internet & Telecom/Internet/Internet Service Plans/DSL & Fiber Optic Internet Service Plans"""
"13769,""/Internet & Telecom/Internet/Internet Service Plans/Mobile Broadband"""
"12754,""/Internet & Telecom/Internet/Internet Service Plans/Satellite Internet"""
"13088,""/Internet & Telecom/Internet/Network Security"""
"11503,""/Internet & Telecom/Internet/Online Auctioning Services"""
"11500,""/Internet & Telecom/Internet/Online Maps"""
"11492,""/Internet & Telecom/Internet/Online Photo & Video Sharing"""
"13872,""/Internet & Telecom/Internet/Online Photo & Video Sharing/Photo & Image Sharing"""
"13873,""/Internet & Telecom/Internet/Online Photo & Video Sharing/Video Sharing"""
"11498,""/Internet & Telecom/Internet/Search Engines"""
"13710,""/Internet & Telecom/Internet/Search Engines/People Search"""
"11496,""/Internet & Telecom/Internet/Social Networks & Online Communities"""
"13859,""/Internet & Telecom/Internet/Social Networks & Online Communities/Mobile Social Networks"""
"13800,""/Internet & Telecom/Internet/Social Networks & Online Communities/Online Swap Communities"""
"13577,""/Internet & Telecom/Internet/Social Networks & Online Communities/Virtual Worlds"""
"11493,""/Internet & Telecom/Internet/Web Design & Development"""
"11504,""/Internet & Telecom/Internet/Web Hosting"""
"13725,""/Internet & Telecom/Internet/Web Portals"""
"13421,""/Internet & Telecom/Satellite Services"""
"12767,""/Internet & Telecom/Satellite Services/Satellite TV"""
"11507,""/Internet & Telecom/Teleconferencing"""
"13662,""/Internet & Telecom/Telegrams"""
"10878,""/Internet & Telecom/Telephony"""
"12169,""/Internet & Telecom/Telephony/Answering Machines"""
"12171,""/Internet & Telecom/Telephony/Landline Phones & Accessories"""
"12129,""/Internet & Telecom/Telephony/Landline Phones & Accessories/Landline Phone Accessories"""
"13381,""/Internet & Telecom/Telephony/Mobile Phones & Accessories"""
"13378,""/Internet & Telecom/Telephony/Mobile Phones & Accessories/Mobile Apps & Add-Ons"""
"13380,""/Internet & Telecom/Telephony/Mobile Phones & Accessories/Mobile Apps & Add-Ons/Mobile Phone Games"""
"13379,""/Internet & Telecom/Telephony/Mobile Phones & Accessories/Mobile Apps & Add-Ons/Ringtones & Ringtone Makers"""
"12133,""/Internet & Telecom/Telephony/Mobile Phones & Accessories/Mobile Phone Accessories"""
"13032,""/Internet & Telecom/Telephony/Mobile Phones & Accessories/Mobile Phone Accessories/Headsets"""
"13031,""/Internet & Telecom/Telephony/Mobile Phones & Accessories/Mobile Phone Accessories/Phone & SIM Cards"""
"12161,""/Internet & Telecom/Telephony/Mobile Phones & Accessories/Mobile Phones"""
"13055,""/Internet & Telecom/Telephony/Mobile Phones & Accessories/Mobile Phones/Camera Phones"""
"13054,""/Internet & Telecom/Telephony/Mobile Phones & Accessories/Mobile Phones/Smart Phones"""
"13419,""/Internet & Telecom/Telephony/Phone Plans"""
"11510,""/Internet & Telecom/Telephony/Phone Plans/Landline Phone Plans"""
"12762,""/Internet & Telecom/Telephony/Phone Plans/Landline Phone Plans/Long Distance Calling Plans"""
"11511,""/Internet & Telecom/Telephony/Phone Plans/Mobile Phone Plans"""
"12765,""/Internet & Telecom/Telephony/Phone Plans/Mobile Phone Plans/Mobile Phone Service Add-Ons"""
"13759,""/Internet & Telecom/Telephony/Phone Plans/Mobile Phone Plans/Mobile Phone Service Add-Ons/Text Messaging"""
"12764,""/Internet & Telecom/Telephony/Phone Plans/Mobile Phone Plans/Monthly Mobile Phone Service Plans"""
"12763,""/Internet & Telecom/Telephony/Phone Plans/Mobile Phone Plans/Pre-Paid Mobile Phone Service Plans"""
"11505,""/Internet & Telecom/Telephony/Phone Rental Services"""
"12155,""/Internet & Telecom/Telephony/Telephone Maintenance"""
"11508,""/Internet & Telecom/Telephony/Telephony Equipment Donation"""
"13415,""/Internet & Telecom/Telephony/Voicemail Services & Calling Features"""
"11506,""/Internet & Telecom/VOIP"""
"12168,""/Internet & Telecom/VOIP/VOIP Telephones"""
"10016,""/Jobs & Education"""
"10140,""/Jobs & Education/Alumni & Classmate Resources"""
"10141,""/Jobs & Education/Education & Training"""
"13828,""/Jobs & Education/Education & Training/Academic Conferences & Publications"""
"10760,""/Jobs & Education/Education & Training/CPR Training & Certification"""
"10763,""/Jobs & Education/Education & Training/Colleges, Universities & Post-Secondary Education"""
"13513,""/Jobs & Education/Education & Training/Colleges, Universities & Post-Secondary Education/Graduate Programs"""
"12058,""/Jobs & Education/Education & Training/Colleges, Universities & Post-Secondary Education/Graduate Programs/Law Schools"""
"12059,""/Jobs & Education/Education & Training/Colleges, Universities & Post-Secondary Education/Graduate Programs/MBA Programs"""
"12057,""/Jobs & Education/Education & Training/Colleges, Universities & Post-Secondary Education/Graduate Programs/MFA Programs"""
"11777,""/Jobs & Education/Education & Training/Colleges, Universities & Post-Secondary Education/Graduate Programs/Medical Schools"""
"13514,""/Jobs & Education/Education & Training/Colleges, Universities & Post-Secondary Education/Undergraduate Programs"""
"10766,""/Jobs & Education/Education & Training/Community & Continuing Education"""
"10757,""/Jobs & Education/Education & Training/Language Education"""
"13020,""/Jobs & Education/Education & Training/Language Education/Foreign Language Certifications"""
"10752,""/Jobs & Education/Education & Training/Online Education & Degree Programs"""
"10753,""/Jobs & Education/Education & Training/Preschool & Nursery School Programs"""
"11029,""/Jobs & Education/Education & Training/Primary & Secondary Schooling (K-12)"""
"12337,""/Jobs & Education/Education & Training/Primary & Secondary Schooling (K-12)/Homeschooling"""
"13849,""/Jobs & Education/Education & Training/Public Speaking Resources"""
"13438,""/Jobs & Education/Education & Training/Special Education"""
"10754,""/Jobs & Education/Education & Training/Standardized & Admissions Tests"""
"12039,""/Jobs & Education/Education & Training/Standardized & Admissions Tests/GED Preparation"""
"12041,""/Jobs & Education/Education & Training/Standardized & Admissions Tests/GMAT Preparation"""
"12040,""/Jobs & Education/Education & Training/Standardized & Admissions Tests/GRE Preparation"""
"12042,""/Jobs & Education/Education & Training/Standardized & Admissions Tests/LSAT Preparation"""
"12038,""/Jobs & Education/Education & Training/Standardized & Admissions Tests/SAT & College Boards Preparation"""
"10762,""/Jobs & Education/Education & Training/Study Abroad Programs"""
"10767,""/Jobs & Education/Education & Training/Teaching & Classroom Resources"""
"12063,""/Jobs & Education/Education & Training/Teaching & Classroom Resources/Lesson Plans"""
"12064,""/Jobs & Education/Education & Training/Teaching & Classroom Resources/School & Classroom Equipment"""
"11871,""/Jobs & Education/Education & Training/Textbooks"""
"10758,""/Jobs & Education/Education & Training/Training & Certification"""
"12049,""/Jobs & Education/Education & Training/Training & Certification/Fitness Instruction Training"""
"12046,""/Jobs & Education/Education & Training/Training & Certification/Real Estate Licensing"""
"12047,""/Jobs & Education/Education & Training/Training & Certification/TEFL Training"""
"12048,""/Jobs & Education/Education & Training/Training & Certification/Teacher Training & Certification"""
"10761,""/Jobs & Education/Education & Training/Tutoring Services"""
"10759,""/Jobs & Education/Education & Training/Vocational Training & Trade Schools"""
"12056,""/Jobs & Education/Education & Training/Vocational Training & Trade Schools/Acting Schools & Programs"""
"12050,""/Jobs & Education/Education & Training/Vocational Training & Trade Schools/Arts Education"""
"12055,""/Jobs & Education/Education & Training/Vocational Training & Trade Schools/Bartending Schools & Programs"""
"12198,""/Jobs & Education/Education & Training/Vocational Training & Trade Schools/Computer Education"""
"13783,""/Jobs & Education/Education & Training/Vocational Training & Trade Schools/Cosmetology & Beauty Professional Education"""
"12051,""/Jobs & Education/Education & Training/Vocational Training & Trade Schools/Film Schools & Programs"""
"12053,""/Jobs & Education/Education & Training/Vocational Training & Trade Schools/Nursing Education"""
"12054,""/Jobs & Education/Education & Training/Vocational Training & Trade Schools/Truck Driving Schools & Programs"""
"10755,""/Jobs & Education/Education & Training/Writing Courses & Resources"""
"12044,""/Jobs & Education/Education & Training/Writing Courses & Resources/Business & Technical Writing Courses & Resources"""
"12043,""/Jobs & Education/Education & Training/Writing Courses & Resources/Creative Writing Courses & Resources"""
"10139,""/Jobs & Education/Jobs & Careers"""
"10744,""/Jobs & Education/Jobs & Careers/Career Assessments"""
"10747,""/Jobs & Education/Jobs & Careers/Career Counseling & Coaching"""
"13696,""/Jobs & Education/Jobs & Careers/Career Counseling & Coaching/Business Etiquette"""
"12037,""/Jobs & Education/Jobs & Careers/Career Counseling & Coaching/Job Interview Coaching Services"""
"12036,""/Jobs & Education/Jobs & Careers/Career Counseling & Coaching/Personal & Career Development"""
"10745,""/Jobs & Education/Jobs & Careers/Career Events"""
"10746,""/Jobs & Education/Jobs & Careers/Job Listings"""
"12033,""/Jobs & Education/Jobs & Careers/Job Listings/Clerical & Administrative Jobs"""
"13772,""/Jobs & Education/Jobs & Careers/Job Listings/Education Jobs"""
"12032,""/Jobs & Education/Jobs & Careers/Job Listings/Engineering Jobs"""
"12020,""/Jobs & Education/Jobs & Careers/Job Listings/Finance Jobs"""
"13869,""/Jobs & Education/Jobs & Careers/Job Listings/Food Service Jobs"""
"12026,""/Jobs & Education/Jobs & Careers/Job Listings/Freelance & Contract Jobs"""
"13773,""/Jobs & Education/Jobs & Careers/Job Listings/Government & Public Sector Jobs"""
"12025,""/Jobs & Education/Jobs & Careers/Job Listings/Headhunters & Independent Recruiters"""
"12035,""/Jobs & Education/Jobs & Careers/Job Listings/Health & Medical Jobs"""
"12024,""/Jobs & Education/Jobs & Careers/Job Listings/Human Resources Jobs"""
"12029,""/Jobs & Education/Jobs & Careers/Job Listings/IT & Technical Jobs"""
"13877,""/Jobs & Education/Jobs & Careers/Job Listings/Industrial & Manufacturing Jobs"""
"12021,""/Jobs & Education/Jobs & Careers/Job Listings/International Jobs"""
"12034,""/Jobs & Education/Jobs & Careers/Job Listings/Legal Jobs"""
"12031,""/Jobs & Education/Jobs & Careers/Job Listings/Media Jobs"""
"13774,""/Jobs & Education/Jobs & Careers/Job Listings/Post-Docs & Post-Doctoral Research"""
"12022,""/Jobs & Education/Jobs & Careers/Job Listings/Recent College Graduate Jobs"""
"12028,""/Jobs & Education/Jobs & Careers/Job Listings/Retail Jobs"""
"12030,""/Jobs & Education/Jobs & Careers/Job Listings/Sales & Marketing Jobs"""
"12027,""/Jobs & Education/Jobs & Careers/Job Listings/Social Service & Social Work Jobs"""
"12023,""/Jobs & Education/Jobs & Careers/Job Listings/Temporary Jobs"""
"10749,""/Jobs & Education/Jobs & Careers/Professional & Trade Associations"""
"10748,""/Jobs & Education/Jobs & Careers/Professional Networking Resources"""
"10743,""/Jobs & Education/Jobs & Careers/Resume Writing"""
"12018,""/Jobs & Education/Jobs & Careers/Resume Writing/Resume & Cover Letter Samples & Templates"""
"10018,""/Law & Government"""
"13661,""/Law & Government/Census Services"""
"10158,""/Law & Government/Emergency Services"""
"10810,""/Law & Government/Emergency Services/Emergency Alert Services"""
"10813,""/Law & Government/Emergency Services/Emergency Medical Services"""
"10816,""/Law & Government/Emergency Services/Emergency Training Services"""
"10815,""/Law & Government/Emergency Services/Fire Fighting Services"""
"12107,""/Law & Government/Emergency Services/Fire Fighting Services/Forestry Fire Fighting Services"""
"10817,""/Law & Government/Emergency Services/Poison Control"""
"10811,""/Law & Government/Emergency Services/Roadside Assistance & Emergency Road Services"""
"12104,""/Law & Government/Emergency Services/Roadside Assistance & Emergency Road Services/Auto Towing"""
"10814,""/Law & Government/Emergency Services/Search & Rescue Services"""
"13414,""/Law & Government/Government"""
"13875,""/Law & Government/Government/Embassies & Consulates"""
"13508,""/Law & Government/Government/Government Ministries"""
"13444,""/Law & Government/Government/Royalty"""
"13876,""/Law & Government/Government/State & Local Government"""
"13343,""/Law & Government/Government Consulting & Contracting"""
"10162,""/Law & Government/Law Enforcement & Protective Services"""
"10849,""/Law & Government/Law Enforcement & Protective Services/Airport Security"""
"10851,""/Law & Government/Law Enforcement & Protective Services/Police"""
"10165,""/Law & Government/Law Enforcement & Protective Services/Private Investigation"""
"10850,""/Law & Government/Law Enforcement & Protective Services/Traffic Safety"""
